id;check;state;time
5950;6183;2;19:57:39
5951;6184;0;14:45:49
5952;6184;1;15:28:14
5953;6186;0;11:34:26
5954;6186;1;14:51:29
5955;6188;0;17:26:51
5956;6188;2;21:03:03
5957;6189;0;17:10:58
5958;6189;2;21:41:42
5959;6190;0;01:54:30
5960;6190;1;07:17:13
5961;6191;0;14:53:30
5962;6191;1;18:20:12
5963;6192;0;10:38:56
5964;6192;1;11:22:40
5965;6193;0;15:15:49
5966;6193;2;21:02:11
5967;6194;0;06:46:30
5968;6194;1;13:41:03
5969;6195;0;15:18:12
5970;6195;2;17:54:01
5971;6196;0;14:26:03
5972;6196;1;21:16:23
5973;6201;0;09:08:14
5974;6201;1;21:52:40
5975;6204;0;21:59:53
5976;6204;1;23:35:36
5977;6206;0;22:39:33
5978;6206;2;22:54:31
5979;6209;0;15:45:45
5980;6209;1;18:59:35
5981;6210;0;20:35:11
5982;6210;1;22:46:28
5983;6211;0;04:25:42
5984;6211;2;11:01:53
5985;6212;0;09:10:33
5986;6212;1;12:00:46
5987;6214;0;11:49:28
5988;6214;2;22:04:39
5989;6215;0;01:48:03
5990;6215;2;05:36:28
5991;6216;0;07:14:21
5992;6216;2;13:11:15
5993;6218;0;20:15:45
5994;6218;2;22:44:48
5995;6223;0;23:36:24
5996;6223;1;23:58:30
5997;6224;0;08:59:58
5998;6224;2;11:04:16
5999;6228;0;07:23:40
6000;6228;1;20:53:27
6001;6229;0;20:17:59
6002;6229;2;22:20:49
6003;6231;0;04:56:23
6004;6231;1;18:17:39
6005;6233;0;22:18:20
6006;6233;2;22:38:12
6007;6234;0;10:42:36
6008;6234;2;16:58:19
6009;6235;0;17:53:33
6010;6235;1;20:53:47
6011;6248;0;12:58:16
6012;6248;2;21:32:14
6013;6249;0;15:17:21
6014;6249;1;20:39:25
6015;6252;0;23:42:42
6016;6252;2;23:51:47
6017;6255;0;15:25:00
6018;6255;1;22:44:07
6019;6259;0;01:27:30
6020;6259;2;23:20:48
6021;6261;0;16:13:10
6022;6261;1;20:03:23
6023;6262;0;09:52:53
6024;6262;2;16:56:45
6025;6263;0;12:46:28
6026;6263;2;21:59:09
6027;6264;0;11:03:01
6028;6264;2;12:28:06
6029;6266;0;05:32:01
6030;6266;2;19:01:57
6031;6267;0;06:25:15
6032;6267;2;18:09:08
6033;6270;0;13:51:58
6034;6270;2;22:34:46
6035;6275;0;04:52:48
6036;6275;1;04:56:08
6037;6276;0;05:27:13
6038;6276;1;19:29:48
6039;6278;0;21:30:05
6040;6278;2;23:08:53
6041;6279;0;11:14:30
6042;6279;1;21:20:56
6043;6281;0;06:05:25
6044;6281;2;15:27:52
6045;6282;0;12:34:00
6046;6282;2;17:09:36
6047;6287;0;23:26:39
6048;6287;2;23:56:24
6049;6289;0;00:01:31
6050;6289;1;09:08:51
6051;6290;0;13:33:45
6052;6290;2;23:18:55
6053;6293;0;00:10:49
6054;6293;2;16:13:16
6055;6294;0;22:37:43
6056;6294;1;22:44:49
6057;6295;0;11:45:45
6058;6295;2;17:00:52
6059;6297;0;13:27:51
6060;6297;2;21:47:40
6061;6300;0;09:11:21
6062;6300;2;18:27:39
6063;6301;0;07:43:42
6064;6301;2;12:52:43
6065;6302;0;15:37:47
6066;6302;1;23:53:34
6067;6303;0;03:26:39
6068;6303;2;11:52:13
6069;6305;0;07:47:34
6070;6305;1;23:17:49
6071;6306;0;11:53:02
6072;6306;1;12:32:33
6073;6307;0;04:07:53
6074;6307;2;20:18:35
6075;6308;0;11:51:36
6076;6308;2;15:56:11
6077;6310;0;07:05:29
6078;6310;2;16:13:04
6079;6311;0;09:03:25
6080;6311;2;22:16:07
6081;6315;0;03:15:42
6082;6315;2;22:48:26
6083;6316;0;00:44:04
6084;6316;1;19:15:57
6085;6319;0;22:38:09
6086;6319;1;23:34:42
6087;6320;0;23:49:58
6088;6320;2;23:59:39
6089;6321;0;14:36:03
6090;6321;2;23:51:32
6091;6326;0;01:01:33
6092;6326;1;06:42:57
6093;6328;0;12:24:33
6094;6328;2;17:22:43
6095;6329;0;15:53:55
6096;6329;2;19:45:32
6097;6330;0;12:34:17
6098;6330;1;23:18:38
6099;6331;0;21:41:25
6100;6331;2;22:47:13
6101;6334;0;10:33:20
6102;6334;1;15:06:38
6103;6336;0;04:45:10
6104;6336;2;15:10:41
6105;6337;0;18:54:34
6106;6337;2;21:37:29
6107;6338;0;01:20:54
6108;6338;2;01:58:04
6109;6341;0;18:14:09
6110;6341;1;21:47:58
6111;6345;0;03:20:27
6112;6345;1;04:48:34
6113;6349;0;06:16:27
6114;6349;1;12:01:32
6115;6350;0;18:02:59
6116;6350;2;20:44:08
6117;6352;0;15:16:57
6118;6352;2;19:58:39
6119;6353;0;05:09:03
6120;6353;2;12:08:50
6121;6354;0;07:15:43
6122;6354;2;10:34:52
6123;6355;0;12:54:43
6124;6355;2;14:37:02
6125;6356;0;20:29:37
6126;6356;2;21:30:54
6127;6358;0;10:07:27
6128;6358;2;21:58:45
6129;6359;0;08:43:09
6130;6359;2;16:28:23
6131;6361;0;20:18:06
6132;6361;2;21:41:54
6133;6362;0;21:11:39
6134;6362;2;23:45:42
6135;6363;0;00:45:06
6136;6363;1;05:15:08
6137;6364;0;22:27:42
6138;6364;2;23:41:59
6139;6371;0;22:55:48
6140;6371;1;23:56:57
6141;6374;0;13:18:37
6142;6374;1;19:24:32
6143;6375;0;02:43:05
6144;6375;1;19:18:03
6145;6378;0;13:03:30
6146;6378;1;19:22:01
6147;6381;0;16:34:24
6148;6381;1;17:48:13
6149;6382;0;00:45:57
6150;6382;1;22:54:46
6151;6383;0;12:39:15
6152;6383;2;21:44:11
6153;6386;0;14:39:10
6154;6386;2;23:22:22
6155;6388;0;23:23:21
6156;6388;2;23:27:55
6157;6389;0;19:25:59
6158;6389;2;21:00:23
6159;6392;0;16:42:14
6160;6392;2;17:03:44
6161;6395;0;02:23:32
6162;6395;2;12:35:27
6163;6396;0;22:46:16
6164;6396;2;23:39:02
6165;6399;0;21:56:47
6166;6399;2;23:38:30
6167;6400;0;02:27:06
6168;6400;1;07:15:12
6169;6403;0;07:42:38
6170;6403;2;09:19:09
6171;6408;0;04:32:15
6172;6408;1;22:24:09
6173;6409;0;16:26:47
6174;6409;2;23:24:16
6175;6411;0;17:37:23
6176;6411;2;20:24:25
6177;6414;0;17:15:00
6178;6414;2;21:31:30
6179;6416;0;08:03:47
6180;6416;1;13:57:32
6181;6417;0;12:50:56
6182;6417;2;20:09:52
6183;6418;0;20:54:44
6184;6418;2;22:24:47
6185;6419;0;00:30:28
6186;6419;1;13:56:42
6187;6420;0;04:59:51
6188;6420;1;05:53:06
6189;6422;0;21:09:26
6190;6422;2;23:44:40
6191;6424;0;22:22:37
6192;6424;2;22:54:32
6193;6429;0;11:13:31
6194;6429;1;19:07:14
6195;6431;0;10:10:44
6196;6431;1;21:59:29
6197;6433;0;04:02:17
6198;6433;2;05:57:20
6199;6436;0;11:35:54
6200;6436;1;20:43:16
6201;6437;0;23:42:46
6202;6437;1;23:47:04
6203;6439;0;07:02:28
6204;6439;2;19:01:29
6205;6440;0;01:24:26
6206;6440;2;21:37:13
6207;6441;0;00:22:11
6208;6441;1;21:15:43
6209;6447;0;13:40:40
6210;6447;2;21:07:20
6211;6449;0;05:05:55
6212;6449;1;10:40:29
6213;6451;0;02:20:28
6214;6451;1;03:41:21
6215;6453;0;08:00:37
6216;6453;2;22:20:26
6217;6454;0;10:00:42
6218;6454;1;14:22:49
6219;6455;0;11:05:44
6220;6455;1;11:55:26
6221;6458;0;12:01:09
6222;6458;2;22:16:04
6223;6459;0;13:20:22
6224;6459;2;15:01:24
6225;6460;0;15:07:39
6226;6460;2;21:03:45
6227;6461;0;05:58:28
6228;6461;2;11:58:22
6229;6462;0;17:40:40
6230;6462;1;22:04:58
6231;6463;0;09:11:00
6232;6463;1;15:47:09
6233;6464;0;06:21:01
6234;6464;2;19:37:22
6235;6465;0;17:15:11
6236;6465;2;17:24:27
6237;6466;0;20:34:09
6238;6466;2;20:37:14
6239;6472;0;01:06:24
6240;6472;2;16:11:47
6241;6473;0;23:19:09
6242;6473;2;23:46:05
6243;6474;0;13:44:10
6244;6474;2;14:21:53
6245;6476;0;11:32:56
6246;6476;1;21:02:20
6247;6478;0;06:11:25
6248;6478;2;23:14:40
6249;6479;0;02:29:56
6250;6479;2;18:14:39
6251;6480;0;10:53:21
6252;6480;2;20:31:08
6253;6481;0;18:22:37
6254;6481;1;19:06:39
6255;6484;0;19:32:24
6256;6484;2;20:35:28
6257;6485;0;23:03:57
6258;6485;2;23:50:16
6259;6486;0;09:06:02
6260;6486;2;17:41:06
6261;6487;0;00:21:34
6262;6487;1;01:30:21
6263;6488;0;00:28:32
6264;6488;2;14:17:57
6265;6491;0;19:10:28
6266;6491;2;19:12:59
6267;6492;0;17:48:15
6268;6492;2;23:51:04
6269;6494;0;19:24:00
6270;6494;2;20:07:52
6271;6498;0;02:11:06
6272;6498;1;20:47:28
6273;6499;0;20:37:42
6274;6499;2;21:35:41
6275;6503;0;13:24:55
6276;6503;2;20:41:03
6277;6504;0;02:09:43
6278;6504;1;06:24:16
6279;6509;0;13:47:41
6280;6509;2;17:52:50
6281;6514;0;00:59:23
6282;6514;1;08:05:53
6283;6515;0;01:44:34
6284;6515;2;15:20:28
6285;6520;0;03:33:36
6286;6520;2;21:38:28
6287;6523;0;10:25:29
6288;6523;2;16:54:01
6289;6527;0;23:42:56
6290;6527;1;23:46:29
6291;6532;0;19:33:19
6292;6532;2;20:57:05
6293;6534;0;06:00:57
6294;6534;1;06:07:08
6295;6535;0;06:22:19
6296;6535;1;09:12:59
6297;6536;0;22:16:03
6298;6536;1;22:29:21
6299;6538;0;04:28:09
6300;6538;2;12:28:51
6301;6542;0;12:07:08
6302;6542;1;15:31:09
6303;6543;0;19:27:08
6304;6543;1;19:44:02
6305;6545;0;01:23:24
6306;6545;1;03:41:14
6307;6546;0;18:21:30
6308;6546;1;23:59:18
6309;6547;0;01:58:40
6310;6547;2;12:53:51
6311;6550;0;05:37:54
6312;6550;1;08:10:36
6313;6551;0;18:15:44
6314;6551;1;22:49:19
6315;6554;0;23:48:06
6316;6554;2;23:50:06
6317;6556;0;20:41:14
6318;6556;1;21:16:35
6319;6559;0;21:11:28
6320;6559;2;22:06:55
6321;6561;0;14:06:33
6322;6561;1;22:12:18
6323;6562;0;05:51:37
6324;6562;1;21:18:32
6325;6563;0;08:14:14
6326;6563;2;18:25:56
6327;6565;0;04:56:12
6328;6565;2;08:46:17
6329;6566;0;16:17:43
6330;6566;2;21:30:47
6331;6569;0;07:04:49
6332;6569;2;18:41:31
6333;6570;0;10:51:24
6334;6570;2;21:14:07
6335;6578;0;11:02:31
6336;6578;1;17:54:26
6337;6579;0;03:33:31
6338;6579;2;22:31:57
6339;6580;0;14:43:14
6340;6580;1;19:37:13
6341;6582;0;11:10:49
6342;6582;2;18:13:42
6343;6584;0;00:43:50
6344;6584;1;01:56:19
6345;6586;0;04:17:42
6346;6586;2;19:23:21
6347;6589;0;23:56:46
6348;6589;1;23:56:48
6349;6591;0;16:39:31
6350;6591;1;23:57:54
6351;6593;0;19:16:45
6352;6593;1;23:06:09
6353;6594;0;03:32:51
6354;6594;1;17:34:02
6355;6595;0;23:33:21
6356;6595;1;23:36:46
6357;6600;0;02:18:30
6358;6600;1;02:49:52
6359;6602;0;20:53:06
6360;6602;1;23:47:35
6361;6604;0;19:05:15
6362;6604;2;19:46:07
6363;6605;0;22:04:29
6364;6605;1;23:59:04
6365;6607;0;20:58:10
6366;6607;2;23:38:21
6367;6609;0;19:47:17
6368;6609;2;20:23:06
6369;6610;0;20:21:41
6370;6610;1;21:50:20
6371;6611;0;11:09:37
6372;6611;2;16:14:40
6373;6612;0;09:27:25
6374;6612;2;13:31:12
6375;6613;0;12:15:48
6376;6613;1;21:14:47
6377;6616;0;03:39:11
6378;6616;2;04:34:42
6379;6617;0;10:17:33
6380;6617;1;11:03:12
6381;6618;0;19:53:01
6382;6618;2;23:53:58
6383;6619;0;15:19:48
6384;6619;2;16:12:20
6385;6623;0;16:53:44
6386;6623;1;17:07:56
6387;6624;0;18:12:00
6388;6624;1;23:02:56
6389;6626;0;18:02:04
6390;6626;2;19:04:58
6391;6628;0;02:43:55
6392;6628;2;21:08:37
6393;6632;0;01:12:33
6394;6632;2;18:31:33
6395;6633;0;14:32:41
6396;6633;1;16:13:21
6397;6636;0;09:37:07
6398;6636;1;11:06:49
6399;6637;0;19:25:26
6400;6637;1;23:41:11
6401;6640;0;08:04:25
6402;6640;1;12:45:03
6403;6641;0;16:29:59
6404;6641;1;20:52:35
6405;6647;0;21:25:52
6406;6647;2;23:08:28
6407;6648;0;23:56:10
6408;6648;1;23:57:10
6409;6650;0;16:28:08
6410;6650;2;18:21:03
6411;6651;0;21:29:15
6412;6651;2;23:39:45
6413;6652;0;08:07:57
6414;6652;1;22:47:37
6415;6655;0;05:56:11
6416;6655;2;21:37:19
6417;6656;0;22:31:15
6418;6656;2;23:21:42
6419;6657;0;16:55:41
6420;6657;1;18:52:29
6421;6658;0;22:57:52
6422;6658;1;23:02:54
6423;6662;0;23:34:41
6424;6662;1;23:44:36
6425;6663;0;21:32:02
6426;6663;2;22:54:01
6427;6664;0;01:23:58
6428;6664;2;11:30:05
6429;6671;0;12:02:17
6430;6671;1;21:28:33
6431;6674;0;09:46:39
6432;6674;2;13:03:35
6433;6676;0;01:22:29
6434;6676;1;17:29:15
6435;6678;0;23:28:11
6436;6678;2;23:31:35
6437;6680;0;02:45:45
6438;6680;1;23:59:00
6439;6681;0;15:51:02
6440;6681;2;21:12:08
6441;6682;0;10:41:41
6442;6682;1;17:36:20
6443;6688;0;14:53:26
6444;6688;2;21:49:32
6445;6691;0;02:10:38
6446;6691;1;18:13:52
6447;6692;0;15:48:22
6448;6692;1;16:14:10
6449;6693;0;09:30:57
6450;6693;1;16:18:01
6451;6696;0;14:54:55
6452;6696;1;23:08:54
6453;6697;0;09:57:42
6454;6697;2;21:22:15
6455;6699;0;18:16:31
6456;6699;1;21:28:11
6457;6700;0;07:43:07
6458;6700;1;22:11:13
6459;6701;0;16:22:25
6460;6701;2;21:31:04
6461;6704;0;04:16:29
6462;6704;2;19:49:08
6463;6705;0;00:02:17
6464;6705;1;18:34:34
6465;6707;0;07:48:36
6466;6707;1;14:16:39
6467;6712;0;12:49:48
6468;6712;2;16:54:47
6469;6713;0;13:38:53
6470;6713;1;19:24:48
6471;6715;0;15:14:43
6472;6715;2;20:58:04
6473;6718;0;18:09:44
6474;6718;2;22:43:52
6475;6719;0;05:34:55
6476;6719;2;19:51:12
6477;6720;0;13:44:42
6478;6720;2;20:09:18
6479;6721;0;09:51:26
6480;6721;2;23:43:01
6481;6722;0;03:02:25
6482;6722;1;08:11:29
6483;6724;0;13:49:51
6484;6724;1;21:41:52
6485;6728;0;19:38:16
6486;6728;2;20:46:18
6487;6729;0;23:30:54
6488;6729;2;23:45:22
6489;6730;0;02:23:18
6490;6730;1;09:16:35
6491;6732;0;18:37:36
6492;6732;1;23:59:45
6493;6733;0;06:52:01
6494;6733;1;14:03:54
6495;6735;0;12:39:28
6496;6735;1;22:18:05
6497;6736;0;02:26:37
6498;6736;2;21:46:47
6499;6737;0;06:09:05
6500;6737;1;19:20:51
6501;6739;0;23:35:24
6502;6739;1;23:43:31
6503;6740;0;06:33:21
6504;6740;1;12:15:14
6505;6741;0;22:21:57
6506;6741;2;23:18:47
6507;6742;0;23:11:23
6508;6742;1;23:22:25
6509;6744;0;00:00:40
6510;6744;2;08:22:59
6511;6746;0;07:50:50
6512;6746;1;14:19:05
6513;6747;0;02:45:36
6514;6747;1;06:53:10
6515;6748;0;20:33:34
6516;6748;2;23:51:56
6517;6749;0;15:38:34
6518;6749;1;17:24:59
6519;6751;0;23:38:58
6520;6751;2;23:43:09
6521;6755;0;15:14:18
6522;6755;1;23:26:40
6523;6757;0;21:53:09
6524;6757;2;22:02:40
6525;6758;0;11:43:29
6526;6758;1;16:55:38
6527;6759;0;09:59:06
6528;6759;2;20:54:03
6529;6760;0;16:34:20
6530;6760;2;18:11:35
6531;6763;0;09:34:23
6532;6763;2;10:00:25
6533;6765;0;22:13:13
6534;6765;1;23:48:54
6535;6771;0;00:12:46
6536;6771;1;06:31:23
6537;6772;0;00:01:04
6538;6772;1;22:38:27
6539;6773;0;04:00:45
6540;6773;2;11:21:08
6541;6778;0;21:41:09
6542;6778;1;22:12:30
6543;6779;0;11:49:22
6544;6779;2;17:29:21
6545;6783;0;18:15:36
6546;6783;2;19:52:27
6547;6784;0;14:33:45
6548;6784;2;16:55:55
6549;6788;0;04:32:32
6550;6788;1;22:29:37
6551;6789;0;16:59:09
6552;6789;2;19:40:41
6553;6791;0;05:02:56
6554;6791;2;09:55:01
6555;6793;0;23:12:56
6556;6793;1;23:50:43
6557;6794;0;16:49:10
6558;6794;1;22:19:16
6559;6795;0;11:37:17
6560;6795;2;18:13:33
6561;6796;0;00:13:38
6562;6796;2;19:22:11
6563;6798;0;01:10:33
6564;6798;2;03:14:39
6565;6801;0;05:25:34
6566;6801;1;08:38:15
6567;6804;0;15:31:48
6568;6804;1;17:22:14
6569;6805;0;16:53:39
6570;6805;1;18:41:57
6571;6806;0;05:36:01
6572;6806;2;09:27:11
6573;6809;0;23:09:52
6574;6809;2;23:37:34
6575;6811;0;22:40:16
6576;6811;2;22:48:25
6577;6812;0;11:11:45
6578;6812;2;14:11:05
6579;6816;0;05:00:29
6580;6816;1;06:48:50
6581;6820;0;04:20:31
6582;6820;1;04:33:55
6583;6821;0;15:50:43
6584;6821;2;17:18:08
6585;6823;0;03:31:08
6586;6823;2;07:03:57
6587;6824;0;00:55:13
6588;6824;1;15:30:40
6589;6829;0;23:20:34
6590;6829;1;23:39:08
6591;6830;0;02:34:55
6592;6830;1;19:32:44
6593;6831;0;01:51:55
6594;6831;2;13:18:17
6595;6833;0;09:48:15
6596;6833;2;23:22:46
6597;6835;0;04:54:32
6598;6835;2;09:20:46
6599;6837;0;14:53:09
6600;6837;2;20:11:43
6601;6838;0;08:13:02
6602;6838;1;09:28:07
6603;6845;0;19:44:39
6604;6845;2;22:03:02
6605;6847;0;23:34:03
6606;6847;1;23:54:40
6607;6850;0;07:26:34
6608;6850;2;23:12:30
6609;6853;0;19:36:49
6610;6853;2;23:53:53
6611;6857;0;17:42:35
6612;6857;2;23:47:14
6613;6858;0;16:19:14
6614;6858;2;17:00:33
6615;6860;0;23:50:36
6616;6860;2;23:57:50
6617;6862;0;19:23:35
6618;6862;1;21:20:16
6619;6865;0;20:15:02
6620;6865;1;23:09:31
6621;6869;0;12:22:13
6622;6869;2;14:00:12
6623;6870;0;10:05:30
6624;6870;2;14:59:32
6625;6871;0;06:03:18
6626;6871;2;14:46:26
6627;6872;0;18:24:24
6628;6872;1;23:46:15
6629;6876;0;07:54:14
6630;6876;2;11:46:29
6631;6877;0;00:46:06
6632;6877;2;13:23:22
6633;6879;0;16:36:31
6634;6879;2;17:48:16
6635;6880;0;18:22:01
6636;6880;2;18:35:10
6637;6882;0;18:34:45
6638;6882;1;21:58:57
6639;6884;0;09:57:32
6640;6884;2;12:24:17
6641;6888;0;01:48:50
6642;6888;2;04:59:40
6643;6889;0;21:31:52
6644;6889;1;21:58:40
6645;6890;0;01:35:33
6646;6890;1;22:36:31
6647;6896;0;09:30:28
6648;6896;2;16:29:14
6649;6898;0;07:49:09
6650;6898;1;22:47:18
6651;6901;0;05:58:10
6652;6901;2;16:24:49
6653;6905;0;15:58:21
6654;6905;1;22:45:13
6655;6910;0;17:28:42
6656;6910;1;19:11:59
6657;6911;0;02:28:33
6658;6911;1;11:03:16
6659;6914;0;15:36:28
6660;6914;2;18:58:03
6661;6915;0;18:42:30
6662;6915;2;19:17:10
6663;6916;0;16:37:35
6664;6916;1;17:19:54
6665;6918;0;11:44:17
6666;6918;2;14:39:23
6667;6919;0;04:16:56
6668;6919;1;15:57:03
6669;6920;0;10:04:28
6670;6920;1;20:51:56
6671;6921;0;21:02:14
6672;6921;2;21:28:15
6673;6922;0;23:52:44
6674;6922;1;23:52:55
6675;6923;0;10:43:47
6676;6923;2;17:31:44
6677;6926;0;20:36:21
6678;6926;2;21:12:28
6679;6927;0;23:59:47
6680;6927;1;23:59:54
6681;6931;0;12:09:40
6682;6931;2;18:54:20
6683;6932;0;01:04:41
6684;6932;2;19:39:10
6685;6933;0;05:28:32
6686;6933;2;13:01:32
6687;6934;0;20:28:38
6688;6934;2;23:09:39
6689;6937;0;03:03:04
6690;6937;1;19:29:48
6691;6938;0;06:26:39
6692;6938;2;06:27:43
6693;6940;0;12:31:23
6694;6940;2;22:42:20
6695;6943;0;15:47:27
6696;6943;1;20:05:13
6697;6944;0;08:40:22
6698;6944;2;09:55:49
6699;6945;0;17:40:12
6700;6945;1;23:20:31
6701;6946;0;22:08:22
6702;6946;1;22:08:29
6703;6947;0;03:07:37
6704;6947;2;13:00:59
6705;6950;0;11:14:36
6706;6950;2;22:22:39
6707;6955;0;09:23:25
6708;6955;2;11:44:09
6709;6957;0;01:52:42
6710;6957;1;18:56:06
6711;6959;0;21:54:48
6712;6959;2;22:14:15
6713;6961;0;14:39:08
6714;6961;2;19:00:57
6715;6965;0;09:49:05
6716;6965;1;19:54:47
6717;6966;0;21:04:11
6718;6966;2;21:49:21
6719;6968;0;18:11:28
6720;6968;2;18:59:26
6721;6970;0;19:58:25
6722;6970;1;22:41:31
6723;6971;0;13:33:12
6724;6971;2;19:47:41
6725;6972;0;13:17:48
6726;6972;1;22:31:07
6727;6978;0;23:54:42
6728;6978;1;23:59:21
6729;6981;0;05:33:56
6730;6981;2;13:20:33
6731;6982;0;02:26:21
6732;6982;1;17:42:25
6733;6984;0;19:39:04
6734;6984;1;19:47:02
6735;6987;0;19:36:11
6736;6987;1;21:03:36
6737;6988;0;14:20:58
6738;6988;2;19:24:42
6739;6989;0;22:56:44
6740;6989;1;23:38:29
6741;6993;0;11:46:06
6742;6993;2;13:33:07
6743;6997;0;17:38:07
6744;6997;2;21:44:21
6745;7000;0;09:06:56
6746;7000;2;13:54:14
6747;7001;0;18:48:15
6748;7001;1;20:23:42
6749;7003;0;08:23:55
6750;7003;1;15:06:11
6751;7008;0;00:28:15
6752;7008;1;21:56:35
6753;7010;0;13:54:04
6754;7010;1;14:48:20
6755;7011;0;09:34:52
6756;7011;1;21:48:40
6757;7012;0;22:44:20
6758;7012;2;23:18:08
6759;7019;0;16:39:53
6760;7019;1;23:16:11
6761;7020;0;12:47:21
6762;7020;2;14:18:35
6763;7021;0;20:42:46
6764;7021;2;22:26:50
6765;7023;0;23:44:37
6766;7023;1;23:58:15
6767;7024;0;03:35:45
6768;7024;2;10:37:52
6769;7027;0;10:32:35
6770;7027;2;21:09:42
6771;7028;0;15:38:05
6772;7028;2;21:55:19
6773;7029;0;22:05:11
6774;7029;2;22:44:16
6775;7032;0;09:21:51
6776;7032;2;16:20:18
6777;7034;0;21:51:36
6778;7034;2;21:56:58
6779;7035;0;20:07:51
6780;7035;1;23:31:57
6781;7037;0;22:39:29
6782;7037;2;23:08:42
6783;7038;0;10:17:49
6784;7038;2;15:51:50
6785;7040;0;14:28:31
6786;7040;2;18:25:57
6787;7042;0;09:10:00
6788;7042;2;14:54:04
6789;7043;0;00:42:33
6790;7043;1;19:15:26
6791;7046;0;21:31:43
6792;7046;1;23:49:21
6793;7048;0;16:39:25
6794;7048;2;21:57:54
6795;7049;0;04:02:47
6796;7049;1;13:18:23
6797;7052;0;18:04:46
6798;7052;1;18:24:52
6799;7055;0;05:07:59
6800;7055;2;06:32:32
6801;7056;0;12:15:21
6802;7056;2;22:24:10
6803;7058;0;01:07:37
6804;7058;1;16:42:04
6805;7064;0;12:03:44
6806;7064;2;16:43:54
6807;7070;0;09:21:25
6808;7070;2;19:04:21
6809;7073;0;11:23:42
6810;7073;2;20:32:13
6811;7074;0;02:22:20
6812;7074;2;20:32:00
6813;7075;0;18:26:26
6814;7075;2;18:48:34
6815;7078;0;01:02:18
6816;7078;2;02:58:14
6817;7079;0;15:07:13
6818;7079;2;23:02:19
6819;7080;0;10:16:52
6820;7080;2;15:47:14
6821;7081;0;07:34:20
6822;7081;1;19:17:00
6823;7082;0;01:05:38
6824;7082;1;18:00:26
6825;7084;0;06:27:42
6826;7084;1;19:49:52
6827;7091;0;21:53:19
6828;7091;2;23:07:57
6829;7092;0;05:24:57
6830;7092;1;14:55:50
6831;7093;0;09:19:07
6832;7093;1;20:20:29
6833;7094;0;01:27:40
6834;7094;2;16:46:19
6835;7096;0;07:06:50
6836;7096;1;07:31:54
6837;7098;0;19:01:22
6838;7098;1;20:14:35
6839;7099;0;04:18:18
6840;7099;2;04:30:28
6841;7102;0;13:11:12
6842;7102;1;16:30:37
6843;7103;0;01:40:13
6844;7103;2;06:16:54
6845;7104;0;20:11:34
6846;7104;1;21:10:19
6847;7106;0;11:33:46
6848;7106;1;14:39:57
6849;7110;0;04:26:51
6850;7110;1;05:38:41
6851;7111;0;20:14:10
6852;7111;1;20:57:18
6853;7112;0;13:55:41
6854;7112;1;17:23:57
6855;7113;0;01:47:48
6856;7113;1;11:12:47
6857;7115;0;23:44:12
6858;7115;1;23:58:09
6859;7118;0;09:56:28
6860;7118;1;21:42:56
6861;7119;0;01:31:17
6862;7119;1;10:35:17
6863;7120;0;06:41:40
6864;7120;2;12:46:29
6865;7121;0;23:27:46
6866;7121;2;23:57:26
6867;7124;0;12:57:33
6868;7124;1;18:40:26
6869;7126;0;18:01:19
6870;7126;1;21:24:34
6871;7129;0;18:48:13
6872;7129;1;21:44:28
6873;7136;0;01:40:50
6874;7136;2;04:42:06
6875;7137;0;11:55:08
6876;7137;2;18:10:13
6877;7141;0;23:53:18
6878;7141;2;23:56:36
6879;7144;0;08:06:25
6880;7144;1;20:43:29
6881;7145;0;17:31:51
6882;7145;2;18:13:27
6883;7146;0;16:46:50
6884;7146;1;20:44:17
6885;7148;0;08:48:32
6886;7148;2;09:33:46
6887;7150;0;19:20:40
6888;7150;1;23:54:41
6889;7155;0;15:45:07
6890;7155;2;22:33:40
6891;7159;0;00:12:14
6892;7159;1;18:32:07
6893;7161;0;07:54:56
6894;7161;1;18:45:04
6895;7164;0;08:38:48
6896;7164;2;15:54:08
6897;7165;0;17:36:07
6898;7165;1;19:33:59
6899;7166;0;11:24:16
6900;7166;1;22:23:30
6901;7168;0;21:40:56
6902;7168;2;23:54:39
6903;7169;0;01:19:10
6904;7169;2;17:59:27
6905;7172;0;17:20:14
6906;7172;2;21:50:09
6907;7175;0;01:22:33
6908;7175;2;04:49:38
6909;7176;0;15:38:10
6910;7176;2;23:45:50
6911;7178;0;05:37:20
6912;7178;2;17:03:25
6913;7179;0;05:51:21
6914;7179;2;19:12:18
6915;7180;0;18:18:50
6916;7180;1;20:56:39
6917;7182;0;19:23:54
6918;7182;2;22:03:37
6919;7183;0;16:19:29
6920;7183;1;22:53:50
6921;7184;0;22:53:15
6922;7184;1;23:03:56
6923;7186;0;08:52:32
6924;7186;2;10:28:01
6925;7188;0;18:10:27
6926;7188;2;23:08:23
6927;7191;0;04:05:37
6928;7191;2;12:33:17
6929;7201;0;12:48:33
6930;7201;1;17:58:51
6931;7205;0;12:51:40
6932;7205;2;20:51:04
6933;7206;0;03:14:31
6934;7206;1;08:15:52
6935;7207;0;05:55:29
6936;7207;1;21:14:19
6937;7209;0;01:06:35
6938;7209;1;13:20:17
6939;7212;0;15:27:07
6940;7212;1;17:46:42
6941;7213;0;11:35:55
6942;7213;1;14:08:15
6943;7214;0;19:52:00
6944;7214;2;22:45:56
6945;7217;0;19:10:03
6946;7217;2;22:49:07
6947;7218;0;05:18:44
6948;7218;2;17:44:17
