id;check;checking_peer;state;time
17563;8986;cqbqdfvtwv;0;02:59:28
17564;8986;cqbqdfvtwv;1;03:45:04
17565;8987;kruafywqaq;0;16:28:59
17566;8987;kruafywqaq;2;21:12:07
17567;8988;cqbqdfvtwv;0;04:46:57
17568;8988;cqbqdfvtwv;2;13:11:54
17569;8989;nsbvddkqrd;0;01:34:50
17570;8989;nsbvddkqrd;1;18:48:27
17571;8990;mygwpwlkby;0;05:03:46
17572;8990;mygwpwlkby;2;09:43:02
17573;8991;zykirwwfao;0;20:20:50
17574;8991;zykirwwfao;2;23:21:01
17575;8992;mygwpwlkby;0;03:35:28
17576;8992;mygwpwlkby;2;09:10:11
17577;8993;sqmpqwzybk;0;02:39:13
17578;8993;sqmpqwzybk;2;14:56:07
17579;8994;etlmogxjus;0;22:07:28
17580;8994;etlmogxjus;2;22:34:27
17581;8995;qbwdgdglzq;0;13:00:39
17582;8995;qbwdgdglzq;1;19:34:57
17583;8996;etlmogxjus;0;23:55:11
17584;8996;etlmogxjus;1;23:56:42
17585;8997;ponexanyry;0;19:26:37
17586;8998;etlmogxjus;0;05:12:21
17587;8998;etlmogxjus;1;14:47:01
17588;8999;lmjgyxtqbe;0;09:43:26
17589;8999;lmjgyxtqbe;2;12:16:15
17590;9000;etlmogxjus;0;07:39:09
17591;9000;etlmogxjus;2;18:02:54
17592;9001;dnjhqjsrps;0;02:23:58
17593;9001;dnjhqjsrps;1;17:32:35
17594;9002;etlmogxjus;0;21:21:24
17595;9002;etlmogxjus;1;23:40:01
17596;9003;nqtlgcoupc;0;17:08:59
17597;9003;nqtlgcoupc;1;21:54:24
17598;9004;irbffjufgn;0;05:14:38
17599;9004;irbffjufgn;2;15:37:23
17600;9005;zawvyrawuj;0;15:01:16
17601;9005;zawvyrawuj;1;23:40:50
17602;9006;irbffjufgn;0;17:53:01
17603;9006;irbffjufgn;2;17:55:35
17604;9007;chclfypsxn;0;04:43:36
17605;9007;chclfypsxn;1;10:16:23
17606;9008;irbffjufgn;0;07:12:41
17607;9008;irbffjufgn;2;10:58:39
17608;9009;uekdalkszt;0;03:39:51
17609;9009;uekdalkszt;2;22:08:42
17610;9010;irbffjufgn;0;22:46:01
17611;9010;irbffjufgn;1;23:38:39
17612;9011;quwqbwazrs;0;00:54:54
17613;9011;quwqbwazrs;2;07:51:52
17614;9012;quacroriql;0;14:13:57
17615;9012;quacroriql;1;16:35:24
17616;9013;kiczescwhi;0;18:06:05
17617;9013;kiczescwhi;1;21:56:11
17618;9014;quacroriql;0;02:02:24
17619;9014;quacroriql;2;13:38:24
17620;9015;nqtddreige;0;04:53:09
17621;9015;nqtddreige;2;05:04:28
17622;9016;yxyrvkutss;0;16:06:41
17623;9016;yxyrvkutss;1;19:59:51
17624;9017;hmhbocbuvm;0;01:04:49
17625;9017;hmhbocbuvm;2;14:47:54
17626;9018;yxyrvkutss;0;02:38:40
17627;9018;yxyrvkutss;2;21:26:56
17628;9019;zwezakzupv;0;22:43:44
17629;9020;yxyrvkutss;0;08:17:26
17630;9020;yxyrvkutss;2;14:40:03
17631;9021;ltcehazqib;0;23:43:51
17632;9021;ltcehazqib;1;23:53:20
17633;9022;yxyrvkutss;0;07:02:24
17634;9022;yxyrvkutss;1;20:30:08
17635;9023;accsymziux;0;13:51:49
17636;9023;accsymziux;2;14:22:23
17637;9024;shrxpujitn;0;15:55:11
17638;9024;shrxpujitn;1;16:44:22
17639;9025;jdxybezqdc;0;23:05:25
17640;9025;jdxybezqdc;2;23:51:00
17641;9026;shrxpujitn;0;19:41:25
17642;9026;shrxpujitn;1;22:39:46
17643;9027;ksxzeiibkd;0;14:54:43
17644;9027;ksxzeiibkd;1;20:43:16
17645;9028;shrxpujitn;0;03:29:05
17646;9028;shrxpujitn;2;14:23:44
17647;9029;omscmyvfax;0;04:52:47
17648;9029;omscmyvfax;1;22:04:58
17649;9030;shrxpujitn;0;22:11:06
17650;9030;shrxpujitn;2;22:43:11
17651;9031;iookqetham;0;09:11:12
17652;9031;iookqetham;1;12:22:12
17653;9032;shrxpujitn;0;06:37:01
17654;9032;shrxpujitn;1;23:07:56
17655;9033;qawuetnvnd;0;04:51:49
17656;9033;qawuetnvnd;2;21:28:32
17657;9034;mxomvkjjtj;0;01:12:27
17658;9034;mxomvkjjtj;2;07:54:37
17659;9035;ajmqsyaxnv;0;21:37:25
17660;9035;ajmqsyaxnv;1;21:47:51
17661;9036;ayzbmclsea;0;16:04:15
17662;9036;ayzbmclsea;1;20:48:40
17663;9037;mbfhbgtqmb;0;21:16:44
17664;9037;mbfhbgtqmb;1;23:08:16
17665;9038;ayzbmclsea;0;11:55:24
17666;9038;ayzbmclsea;1;15:58:22
17667;9039;xppyvtmddx;0;20:26:07
17668;9039;xppyvtmddx;1;22:53:29
17669;9040;ayzbmclsea;0;09:54:02
17670;9040;ayzbmclsea;2;12:49:20
17671;9041;rqtvsyzybk;0;19:48:24
17672;9042;ayzbmclsea;0;20:57:41
17673;9042;ayzbmclsea;1;21:26:21
17674;9043;nrxcpcjrte;0;03:27:50
17675;9043;nrxcpcjrte;2;06:18:35
17676;9044;ayzbmclsea;0;07:13:43
17677;9044;ayzbmclsea;2;08:12:31
17678;9045;wfzqcamsxw;0;16:08:56
17679;9045;wfzqcamsxw;1;20:11:00
17680;9046;ayzbmclsea;0;14:15:07
17681;9046;ayzbmclsea;1;17:14:12
17682;9047;fcdisvymcf;0;09:45:48
17683;9047;fcdisvymcf;2;10:37:03
17684;9048;ayzbmclsea;0;15:32:24
17685;9048;ayzbmclsea;1;19:42:11
17686;9049;bjqcqvlkhk;0;05:37:45
17687;9049;bjqcqvlkhk;1;23:34:21
17688;9050;ycyviudpwo;0;03:22:12
17689;9050;ycyviudpwo;1;17:33:35
17690;9051;peeztdzvtc;0;11:14:45
17691;9051;peeztdzvtc;2;17:32:41
17692;9052;ycyviudpwo;0;14:20:40
17693;9052;ycyviudpwo;2;18:25:52
17694;9053;ymeosnwpex;0;23:02:59
17695;9053;ymeosnwpex;2;23:58:09
17696;9054;ycyviudpwo;0;03:59:29
17697;9054;ycyviudpwo;1;14:32:04
17698;9055;builzenzty;0;23:40:14
17699;9055;builzenzty;2;23:54:01
17700;9056;ycyviudpwo;0;10:25:08
17701;9056;ycyviudpwo;1;11:10:42
17702;9057;qevybkiscv;0;07:10:45
17703;9057;qevybkiscv;2;13:15:23
17704;9058;ycyviudpwo;0;06:40:00
17705;9058;ycyviudpwo;1;12:53:52
17706;9059;mstssfjobo;0;21:32:00
17707;9059;mstssfjobo;1;23:03:42
17708;9060;ycyviudpwo;0;14:39:46
17709;9060;ycyviudpwo;2;21:57:10
17710;9061;islffkebhq;0;07:47:46
17711;9061;islffkebhq;2;11:39:49
17712;9062;ycyviudpwo;0;03:31:52
17713;9062;ycyviudpwo;1;11:19:05
17714;9063;gyvapjytnq;0;07:40:11
17715;9064;ycyviudpwo;0;02:42:55
17716;9064;ycyviudpwo;2;18:28:22
17717;9065;autiiabuev;0;14:01:50
17718;9065;autiiabuev;2;20:57:29
17719;9066;ycyviudpwo;0;15:35:33
17720;9066;ycyviudpwo;2;21:16:39
17721;9067;aflahzxmnw;0;06:17:59
17722;9067;aflahzxmnw;2;09:01:07
17723;9068;xrttymkfyr;0;15:12:59
17724;9068;xrttymkfyr;2;21:46:52
17725;9069;ubniekdwkj;0;04:10:20
17726;9069;ubniekdwkj;1;13:05:21
17727;9070;xrttymkfyr;0;13:19:40
17728;9070;xrttymkfyr;1;13:54:15
17729;9071;gvyfmafvlf;0;07:42:23
17730;9071;gvyfmafvlf;1;15:49:01
17731;9072;xrttymkfyr;0;01:14:38
17732;9072;xrttymkfyr;2;11:20:31
17733;9073;sbatlwlnhb;0;10:11:48
17734;9073;sbatlwlnhb;1;12:23:43
17735;9074;jnabxmanln;0;20:45:53
17736;9074;jnabxmanln;2;22:38:50
17737;9075;raqvyprjrg;0;21:18:24
17738;9075;raqvyprjrg;1;21:45:45
17739;9076;jnabxmanln;0;13:46:55
17740;9076;jnabxmanln;2;14:42:18
17741;9077;aglnqdfmwu;0;00:55:26
17742;9077;aglnqdfmwu;2;09:51:33
17743;9078;jnabxmanln;0;02:39:36
17744;9078;jnabxmanln;2;08:27:17
17745;9079;sznfoelylh;0;00:34:31
17746;9079;sznfoelylh;2;07:51:54
17747;9080;jnabxmanln;0;10:00:17
17748;9080;jnabxmanln;1;19:23:14
17749;9081;qyfgjixfut;0;08:05:18
17750;9081;qyfgjixfut;1;23:59:50
17751;9082;jnabxmanln;0;13:10:05
17752;9082;jnabxmanln;2;17:53:18
17753;9083;kkewdadpxn;0;20:50:26
17754;9083;kkewdadpxn;2;21:29:37
17755;9084;ohrwcuwvxo;0;19:04:54
17756;9084;ohrwcuwvxo;1;23:49:59
17757;9085;jbwrzordhf;0;12:16:49
17758;9086;qxpoenprnm;0;09:33:00
17759;9086;qxpoenprnm;1;19:08:25
17760;9087;ysycwuhdzx;0;09:17:52
17761;9087;ysycwuhdzx;1;23:17:26
17762;9088;qxpoenprnm;0;05:43:25
17763;9088;qxpoenprnm;1;18:33:23
17764;9089;cohbezxnjj;0;06:55:13
17765;9089;cohbezxnjj;1;19:57:46
17766;9090;qxpoenprnm;0;12:17:43
17767;9090;qxpoenprnm;2;22:12:01
17768;9091;huqawwxrxp;0;13:48:10
17769;9091;huqawwxrxp;1;15:59:24
17770;9092;qxpoenprnm;0;11:18:47
17771;9092;qxpoenprnm;2;18:17:00
17772;9093;ydvhuznwct;0;23:23:19
17773;9093;ydvhuznwct;2;23:42:41
17774;9094;qxpoenprnm;0;00:39:38
17775;9094;qxpoenprnm;2;04:04:59
17776;9095;rznaigaycw;0;07:11:26
17777;9095;rznaigaycw;2;12:33:12
17778;9096;qxpoenprnm;0;05:00:50
17779;9096;qxpoenprnm;2;20:35:16
17780;9097;xtiaxvrsfi;0;20:39:12
17781;9097;xtiaxvrsfi;2;23:30:41
17782;9098;qxpoenprnm;0;08:51:00
17783;9098;qxpoenprnm;1;16:23:14
17784;9099;jyxummvoqr;0;23:17:49
17785;9099;jyxummvoqr;2;23:55:41
17786;9100;qxpoenprnm;0;04:45:59
17787;9100;qxpoenprnm;1;18:04:44
17788;9101;bxjlgpgnwz;0;14:58:12
17789;9101;bxjlgpgnwz;1;15:43:45
17790;9102;qxpoenprnm;0;06:13:48
17791;9102;qxpoenprnm;1;22:38:08
17792;9103;yktdbppljw;0;14:34:13
17793;9103;yktdbppljw;1;17:14:12
17794;9104;qxpoenprnm;0;22:52:03
17795;9104;qxpoenprnm;2;23:47:59
17796;9105;xpehlircrx;0;20:02:54
17797;9105;xpehlircrx;1;21:13:19
17798;9106;qxpoenprnm;0;22:09:41
17799;9106;qxpoenprnm;2;22:55:02
17800;9107;gwmglszmzc;0;00:11:41
17801;9108;qxpoenprnm;0;09:05:46
17802;9108;qxpoenprnm;1;09:07:39
17803;9109;rveosaptsy;0;08:55:46
17804;9109;rveosaptsy;2;16:12:56
17805;9110;qxpoenprnm;0;12:49:58
17806;9110;qxpoenprnm;1;13:14:20
17807;9111;acljbyuhkj;0;11:50:05
17808;9111;acljbyuhkj;2;15:27:49
17809;9112;qxpoenprnm;0;19:53:58
17810;9112;qxpoenprnm;1;21:28:14
17811;9113;vbdxrmpaul;0;17:20:37
17812;9113;vbdxrmpaul;1;18:22:33
17813;9114;yjchghoety;0;17:25:39
17814;9114;yjchghoety;2;22:03:12
17815;9115;mjkckqtidk;0;11:17:32
17816;9115;mjkckqtidk;2;19:16:45
17817;9116;yjchghoety;0;23:09:42
17818;9116;yjchghoety;2;23:25:58
17819;9117;mpkajkeddx;0;00:27:41
17820;9117;mpkajkeddx;1;07:09:38
17821;9118;yjchghoety;0;07:55:30
17822;9118;yjchghoety;2;19:19:27
17823;9119;bcdszyuzgk;0;08:57:07
17824;9119;bcdszyuzgk;1;11:21:01
17825;9120;byhgqtrcwj;0;22:24:25
17826;9120;byhgqtrcwj;2;23:13:09
17827;9121;mibrbzwkkv;0;13:30:23
17828;9121;mibrbzwkkv;2;21:49:48
17829;9122;byhgqtrcwj;0;17:00:16
17830;9122;byhgqtrcwj;2;21:37:02
17831;9123;ghnpwrifdt;0;06:23:03
17832;9123;ghnpwrifdt;2;16:40:18
17833;9124;byhgqtrcwj;0;13:41:32
17834;9124;byhgqtrcwj;2;17:35:02
17835;9125;xoiefgcrlf;0;15:25:09
17836;9125;xoiefgcrlf;1;17:04:33
17837;9126;byhgqtrcwj;0;05:48:46
17838;9126;byhgqtrcwj;1;15:46:46
17839;9127;mxoojpzers;0;04:49:05
17840;9127;mxoojpzers;2;07:25:23
17841;9128;byhgqtrcwj;0;00:45:53
17842;9128;byhgqtrcwj;1;10:23:35
17843;9129;dbbuceszyp;0;07:04:34
17844;9130;byhgqtrcwj;0;01:38:53
17845;9130;byhgqtrcwj;2;12:51:05
17846;9131;pvbykbmqlv;0;17:32:21
17847;9131;pvbykbmqlv;1;19:16:53
17848;9132;byhgqtrcwj;0;04:46:38
17849;9132;byhgqtrcwj;1;05:35:50
17850;9133;cnmemlsxev;0;11:54:27
17851;9133;cnmemlsxev;2;19:16:41
17852;9134;yccpsixkya;0;20:49:00
17853;9134;yccpsixkya;2;22:18:04
17854;9135;fzpljxvoxc;0;16:24:12
17855;9135;fzpljxvoxc;2;19:11:07
17856;9136;yccpsixkya;0;22:10:06
17857;9136;yccpsixkya;1;22:55:00
17858;9137;paoakspqfr;0;01:09:41
17859;9137;paoakspqfr;2;03:18:04
17860;9138;yccpsixkya;0;20:00:52
17861;9138;yccpsixkya;2;23:58:33
17862;9139;ndjesnwfeb;0;17:45:39
17863;9139;ndjesnwfeb;1;19:06:29
17864;9140;yccpsixkya;0;10:51:05
17865;9140;yccpsixkya;2;14:02:59
17866;9141;xunxhhstnl;0;10:12:52
17867;9141;xunxhhstnl;2;16:53:42
17868;9142;yccpsixkya;0;16:23:02
17869;9142;yccpsixkya;1;20:35:35
17870;9143;phfgkrwbjo;0;13:37:26
17871;9143;phfgkrwbjo;1;16:57:15
17872;9144;tqglhmquhh;0;18:18:39
17873;9144;tqglhmquhh;2;22:04:52
17874;9145;iwjhfummkl;0;09:58:07
17875;9145;iwjhfummkl;1;13:33:40
17876;9146;tqglhmquhh;0;18:30:41
17877;9146;tqglhmquhh;2;23:23:16
17878;9147;sfwvkhqbns;0;13:48:25
17879;9147;sfwvkhqbns;2;19:13:53
17880;9148;tqglhmquhh;0;08:37:44
17881;9148;tqglhmquhh;2;12:05:21
17882;9149;drsezqeazq;0;17:09:19
17883;9149;drsezqeazq;2;18:30:15
17884;9150;dtupqlihzl;0;20:21:53
17885;9150;dtupqlihzl;2;21:53:28
17886;9151;lpnlhixezn;0;07:30:53
17887;9152;dtupqlihzl;0;04:28:06
17888;9152;dtupqlihzl;1;19:47:55
17889;9153;xndiadcfwa;0;01:51:48
17890;9153;xndiadcfwa;1;08:35:54
17891;9154;dtupqlihzl;0;11:16:36
17892;9154;dtupqlihzl;1;23:24:08
17893;9155;yiijdjymmz;0;08:45:47
17894;9155;yiijdjymmz;2;13:51:34
17895;9156;dtupqlihzl;0;02:49:20
17896;9156;dtupqlihzl;1;08:55:05
17897;9157;iuntjfbdvy;0;13:29:36
17898;9157;iuntjfbdvy;2;17:54:45
17899;9158;dtupqlihzl;0;00:18:58
17900;9158;dtupqlihzl;1;16:18:14
17901;9159;mophtdyfjd;0;05:14:40
17902;9159;mophtdyfjd;2;20:55:49
17903;9160;dtupqlihzl;0;18:42:51
17904;9160;dtupqlihzl;2;21:39:49
17905;9161;cptqzzgbhe;0;16:55:29
17906;9161;cptqzzgbhe;2;17:34:40
17907;9162;ebifqgjhlk;0;01:24:37
17908;9162;ebifqgjhlk;2;15:03:05
17909;9163;ijkszxpnzv;0;10:14:19
17910;9163;ijkszxpnzv;1;13:05:23
17911;9164;ebifqgjhlk;0;17:25:35
17912;9164;ebifqgjhlk;1;19:54:42
17913;9165;kjabticzcz;0;13:46:47
17914;9165;kjabticzcz;1;13:51:47
17915;9166;ebifqgjhlk;0;03:47:34
17916;9166;ebifqgjhlk;1;23:23:15
17917;9167;fybtiktoxa;0;08:29:32
17918;9167;fybtiktoxa;2;17:22:09
17919;9168;ebifqgjhlk;0;02:14:26
17920;9168;ebifqgjhlk;2;23:32:08
17921;9169;jzbyclfcuk;0;10:26:07
17922;9169;jzbyclfcuk;2;12:39:56
17923;9170;ebifqgjhlk;0;01:27:08
17924;9170;ebifqgjhlk;2;09:34:45
17925;9171;dxqsfgxwzn;0;07:02:43
17926;9171;dxqsfgxwzn;1;14:41:25
17927;9172;ebifqgjhlk;0;08:14:27
17928;9172;ebifqgjhlk;2;14:16:55
17929;9173;esivggglfd;0;18:53:26
17930;9174;ebifqgjhlk;0;08:16:38
17931;9174;ebifqgjhlk;1;20:29:09
17932;9175;xlurxsfxic;0;16:43:44
17933;9175;xlurxsfxic;1;23:49:02
17934;9176;ebifqgjhlk;0;18:03:27
17935;9176;ebifqgjhlk;2;19:24:27
17936;9177;fvqmxbqdvv;0;18:03:59
17937;9177;fvqmxbqdvv;2;21:58:55
17938;9178;ebifqgjhlk;0;08:45:35
17939;9178;ebifqgjhlk;2;11:39:30
17940;9179;vjcrhffsno;0;11:26:36
17941;9179;vjcrhffsno;1;13:13:50
17942;9180;wfpattlkvi;0;00:02:19
17943;9180;wfpattlkvi;1;13:42:20
17944;9181;kzsnaciprn;0;21:50:19
17945;9181;kzsnaciprn;2;22:19:12
17946;9182;xyadvetxtu;0;10:09:57
17947;9182;xyadvetxtu;1;10:27:44
17948;9183;bphqbbfkmo;0;16:30:27
17949;9183;bphqbbfkmo;1;18:40:41
17950;9184;xyadvetxtu;0;01:44:34
17951;9184;xyadvetxtu;1;16:09:13
17952;9185;vhgracaldx;0;18:42:50
17953;9185;vhgracaldx;1;23:17:19
17954;9186;xyadvetxtu;0;01:42:31
17955;9186;xyadvetxtu;1;15:42:40
17956;9187;jxqlctxhzg;0;01:16:54
17957;9187;jxqlctxhzg;1;08:14:47
17958;9188;xyadvetxtu;0;05:39:48
17959;9188;xyadvetxtu;2;13:13:34
17960;9189;gojzrjfqit;0;22:22:34
17961;9189;gojzrjfqit;1;23:10:57
17962;9190;czsbwkmevx;0;17:04:51
17963;9190;czsbwkmevx;1;21:39:38
17964;9191;ssgagcgqcs;0;09:41:04
17965;9191;ssgagcgqcs;2;14:05:27
17966;9192;wkardawgdl;0;22:14:37
17967;9192;wkardawgdl;1;23:58:00
17968;9193;mxqgtagtkl;0;02:51:34
17969;9193;mxqgtagtkl;2;21:29:14
17970;9194;wkardawgdl;0;09:46:44
17971;9194;wkardawgdl;2;12:01:17
17972;9195;eghyxxjkkz;0;06:14:46
17973;9196;sgwtajddvx;0;00:06:27
17974;9196;sgwtajddvx;2;04:25:37
17975;9197;hyfejtagdf;0;17:51:02
17976;9197;hyfejtagdf;1;18:19:19
17977;9198;sgwtajddvx;0;15:57:18
17978;9198;sgwtajddvx;2;22:05:17
17979;9199;ooeuuooars;0;18:09:15
17980;9199;ooeuuooars;1;21:04:03
17981;9200;sgwtajddvx;0;08:56:29
17982;9200;sgwtajddvx;1;13:54:34
17983;9201;tirqkzzhxt;0;17:49:45
17984;9201;tirqkzzhxt;2;19:36:22
17985;9202;sgwtajddvx;0;00:19:47
17986;9202;sgwtajddvx;2;15:24:16
17987;9203;szzjvohpxw;0;07:22:46
17988;9203;szzjvohpxw;2;11:37:51
17989;9204;sgwtajddvx;0;23:26:39
17990;9204;sgwtajddvx;2;23:48:26
17991;9205;rugpucslhx;0;10:32:41
17992;9205;rugpucslhx;2;14:02:55
17993;9206;rcrjxnibzw;0;10:29:04
17994;9206;rcrjxnibzw;1;12:10:39
17995;9207;bgnozwmkti;0;15:25:45
17996;9207;bgnozwmkti;2;19:02:16
17997;9208;rcrjxnibzw;0;15:59:03
17998;9208;rcrjxnibzw;1;21:56:59
17999;9209;rqlhctbzoc;0;17:38:37
18000;9209;rqlhctbzoc;2;22:14:34
18001;9210;rcrjxnibzw;0;23:09:45
18002;9210;rcrjxnibzw;2;23:16:18
18003;9211;whqeqdywls;0;00:54:05
18004;9211;whqeqdywls;1;18:02:47
18005;9212;rcrjxnibzw;0;04:48:18
18006;9212;rcrjxnibzw;2;13:44:30
18007;9213;kcignjusyb;0;09:06:25
18008;9213;kcignjusyb;2;20:06:10
18009;9214;rcrjxnibzw;0;23:00:00
18010;9214;rcrjxnibzw;2;23:18:07
18011;9215;bzqyinozuv;0;06:39:58
18012;9215;bzqyinozuv;2;08:59:43
18013;9216;rcrjxnibzw;0;18:30:00
18014;9216;rcrjxnibzw;1;23:46:27
18015;9217;ipitaipdia;0;23:19:59
18016;9218;rcrjxnibzw;0;17:00:07
18017;9218;rcrjxnibzw;1;19:20:05
18018;9219;fathrfiydy;0;22:19:40
18019;9219;fathrfiydy;1;22:36:37
18020;9220;rcrjxnibzw;0;16:27:47
18021;9220;rcrjxnibzw;2;19:15:48
18022;9221;yqtnxsebkx;0;12:33:45
18023;9221;yqtnxsebkx;1;22:21:25
18024;9222;rcrjxnibzw;0;20:12:54
18025;9222;rcrjxnibzw;2;23:26:25
18026;9223;mbezsznkcs;0;04:33:18
18027;9223;mbezsznkcs;1;12:59:02
18028;9224;ofaxkasqaz;0;06:15:16
18029;9224;ofaxkasqaz;2;16:52:05
18030;9225;nobokspcrb;0;08:06:39
18031;9225;nobokspcrb;1;17:37:06
18032;9226;ofaxkasqaz;0;08:50:38
18033;9226;ofaxkasqaz;1;12:36:25
18034;9227;ultevwdxrr;0;19:09:14
18035;9227;ultevwdxrr;1;23:21:15
18036;9228;ofaxkasqaz;0;08:30:05
18037;9228;ofaxkasqaz;1;17:12:14
18038;9229;ummlcadrkm;0;19:28:52
18039;9229;ummlcadrkm;1;20:45:45
18040;9230;ofaxkasqaz;0;23:05:54
18041;9230;ofaxkasqaz;2;23:10:18
18042;9231;rtjpabkxgl;0;14:26:11
18043;9231;rtjpabkxgl;2;19:08:52
18044;9232;ofaxkasqaz;0;09:23:57
18045;9232;ofaxkasqaz;2;12:46:44
18046;9233;cmnrucbvuh;0;08:24:10
18047;9233;cmnrucbvuh;1;12:01:01
18048;9234;ofaxkasqaz;0;08:50:40
18049;9234;ofaxkasqaz;2;12:18:47
18050;9235;ntknaxpkip;0;11:21:52
18051;9235;ntknaxpkip;1;15:15:19
18052;9236;ofaxkasqaz;0;20:24:05
18053;9236;ofaxkasqaz;2;20:43:22
18054;9237;ewykgdhtvi;0;06:59:26
18055;9237;ewykgdhtvi;1;18:24:55
18056;9238;ofaxkasqaz;0;07:44:36
18057;9238;ofaxkasqaz;2;15:29:54
18058;9239;gjgimsdwgn;0;16:29:31
18059;9240;ofaxkasqaz;0;22:01:23
18060;9240;ofaxkasqaz;1;22:14:24
18061;9241;mjxptavpfh;0;13:25:49
18062;9241;mjxptavpfh;2;14:12:49
18063;9242;ofaxkasqaz;0;17:32:11
18064;9242;ofaxkasqaz;1;21:41:08
18065;9243;vhxfgbjzrb;0;17:04:02
18066;9243;vhxfgbjzrb;2;20:06:34
18067;9244;ofaxkasqaz;0;11:48:55
18068;9244;ofaxkasqaz;1;14:42:18
18069;9245;mfpkotiwbv;0;02:25:33
18070;9245;mfpkotiwbv;1;16:38:15
18071;9246;ofaxkasqaz;0;23:30:56
18072;9246;ofaxkasqaz;1;23:37:32
18073;9247;sasjxgfsux;0;18:29:02
18074;9247;sasjxgfsux;1;23:19:08
18075;9248;ofaxkasqaz;0;21:07:43
18076;9248;ofaxkasqaz;2;21:08:12
18077;9249;tsmabexlii;0;02:31:41
18078;9249;tsmabexlii;2;19:52:37
18079;9250;rolvghncjq;0;07:20:12
18080;9250;rolvghncjq;2;10:28:02
18081;9251;irdrthistw;0;09:00:52
18082;9251;irdrthistw;1;13:10:05
18083;9252;rolvghncjq;0;16:45:59
18084;9252;rolvghncjq;2;21:17:39
18085;9253;zuwloylkmj;0;06:53:51
18086;9253;zuwloylkmj;1;08:22:38
18087;9254;rolvghncjq;0;19:13:21
18088;9254;rolvghncjq;1;23:17:25
18089;9255;laiblvdhan;0;21:08:42
18090;9255;laiblvdhan;1;22:49:02
18091;9256;rolvghncjq;0;17:05:25
18092;9256;rolvghncjq;1;17:06:21
18093;9257;vdrzbcrqzy;0;19:45:55
18094;9257;vdrzbcrqzy;2;21:59:55
18095;9258;rolvghncjq;0;22:42:08
18096;9258;rolvghncjq;2;23:04:48
18097;9259;ulqywyqwgv;0;11:17:28
18098;9259;ulqywyqwgv;2;20:51:53
18099;9260;rolvghncjq;0;20:14:26
18100;9260;rolvghncjq;2;23:59:46
18101;9261;indkdjmduh;0;14:14:50
18102;9262;tpvriplqdb;0;08:06:32
18103;9262;tpvriplqdb;2;11:46:39
18104;9263;wmsixvplie;0;11:47:30
18105;9263;wmsixvplie;2;11:49:37
18106;9264;ytyidwovzx;0;08:37:00
18107;9264;ytyidwovzx;2;15:02:38
18108;9265;weuqjswmft;0;08:34:04
18109;9265;weuqjswmft;1;22:36:21
18110;9266;ytyidwovzx;0;21:21:35
18111;9266;ytyidwovzx;1;23:54:02
18112;9267;nxvfrvajjl;0;23:05:56
18113;9267;nxvfrvajjl;2;23:51:47
18114;9268;ytyidwovzx;0;05:57:14
18115;9268;ytyidwovzx;1;07:24:38
18116;9269;sgbqenzukf;0;19:14:28
18117;9269;sgbqenzukf;1;20:08:32
18118;9270;ytyidwovzx;0;14:32:44
18119;9270;ytyidwovzx;1;17:41:19
18120;9271;xucpztrmys;0;21:14:44
18121;9271;xucpztrmys;2;22:48:57
18122;9272;ytyidwovzx;0;08:00:55
18123;9272;ytyidwovzx;1;08:23:02
18124;9273;obqlzevlnr;0;00:20:25
18125;9273;obqlzevlnr;1;00:51:47
18126;9274;ytyidwovzx;0;20:01:20
18127;9274;ytyidwovzx;2;21:34:47
18128;9275;imagxugqmj;0;22:39:04
18129;9275;imagxugqmj;2;23:53:46
18130;9276;ytyidwovzx;0;04:13:53
18131;9276;ytyidwovzx;2;17:36:20
18132;9277;skqyyzhwwy;0;03:21:56
18133;9277;skqyyzhwwy;2;15:12:43
18134;9278;ytyidwovzx;0;13:28:42
18135;9278;ytyidwovzx;2;14:08:05
18136;9279;irfkvrvksw;0;21:02:31
18137;9279;irfkvrvksw;1;23:10:36
18138;9280;loqanyyufl;0;05:32:12
18139;9280;loqanyyufl;2;05:51:42
18140;9281;ihpybyhonj;0;20:53:02
18141;9281;ihpybyhonj;2;21:26:04
18142;9282;loqanyyufl;0;11:06:49
18143;9282;loqanyyufl;2;11:41:20
18144;9283;ufpucqsqkj;0;10:11:41
18145;9284;hsovzbefgq;0;09:07:54
18146;9284;hsovzbefgq;2;09:26:49
18147;9285;ylsqnoywuo;0;03:49:49
18148;9285;ylsqnoywuo;2;18:58:52
18149;9286;hsovzbefgq;0;14:03:09
18150;9286;hsovzbefgq;2;17:05:41
18151;9287;pduhwwwiuu;0;20:17:55
18152;9287;pduhwwwiuu;1;20:26:39
18153;9288;hsovzbefgq;0;23:13:04
18154;9288;hsovzbefgq;1;23:46:29
18155;9289;rfndvaglcs;0;06:21:03
18156;9289;rfndvaglcs;1;09:35:02
18157;9290;dpqttutkwy;0;21:40:17
18158;9290;dpqttutkwy;2;22:13:33
18159;9291;fwdnzwkwws;0;04:33:37
18160;9291;fwdnzwkwws;1;13:08:45
18161;9292;dezrcjeypc;0;03:32:08
18162;9292;dezrcjeypc;2;23:51:52
18163;9293;nbouwpjrzt;0;22:35:54
18164;9293;nbouwpjrzt;1;23:17:17
18165;9294;dezrcjeypc;0;08:01:25
18166;9294;dezrcjeypc;1;19:19:27
18167;9295;uwnhxleyqd;0;20:20:58
18168;9295;uwnhxleyqd;2;23:22:50
